text,x,y,width,height,score,page,chinese_text,english_text,is_word,is_chinese,is_english,english_length,chinese_length,is_chinese_sentence,is_english_sentence,word,word_group
synergy [sind31],1217.5,6356.5,1657,225,0.8706890146940406,232,,synergy [sind31],True,False,True,16.0,0.0,False,False,synergy,671
syn / erg / y,2194.0,6722.0,1078,262,0.8598607037052932,232,,syn / erg / y,False,False,True,13.0,0.0,False,False,syn / erg / y,671
共同作用，相乘效果,4731.5,6851.5,1875,225,0.8601712106693088,232,共同作用相乘效果,，,False,True,False,9.0,8.0,False,False,共同作用，相乘效果,671
synergy [sind31],1217.5,6356.5,1657,225,0.8706890146940406,232,,synergy [sind31],True,False,True,16.0,0.0,False,False,synergy,672
syn / erg / y,2194.0,6722.0,1078,262,0.8598607037052932,232,,syn / erg / y,False,False,True,13.0,0.0,False,False,syn / erg / y,672
共同作用，相乘效果,4731.5,6851.5,1875,225,0.8601712106693088,232,共同作用相乘效果,，,False,True,False,9.0,8.0,False,False,共同作用，相乘效果,672
together/work/名字尾,2291.5,6969.5,1955,191,0.6832104062008486,232,名字尾,together/work/,False,True,True,17.0,3.0,False,False,together/work/名字尾,672
The two companies have found synergy since they merged.,3286.0,7385.5,4926,191,0.8742885088861597,232,,The two companies have found synergy since they merged.,False,False,True,55.0,0.0,False,True,The two companies have found synergy since they merged.,672
兩家公司合供後達到了相乘的效果。,2108.5,7644.5,2571,191,0.8488350818915178,232,兩家公司合供後達到了相乘的效果,。,False,True,False,16.0,15.0,True,False,兩家公司合供後達到了相乘的效果。,672
labor:work,1057.5,8516.0,1383,270,0.8712680873726906,232,,labor:work,False,False,True,10.0,0.0,False,False,labor:work,672
labor[leba],1005.5,9000.0,1189,224,0.8871116777963776,232,,labor[leba],True,False,True,11.0,0.0,False,False,labor,672
labor,2206.0,9377.0,526,214,0.9450644969810044,232,,labor,False,False,True,5.0,0.0,False,False,labor,672
名工；動,4468.5,9523.5,1325,191,0.9325605774745344,232,名工動,；,False,True,False,4.0,3.0,False,False,名工；動,672
labor[leba],1005.5,9000.0,1189,224,0.8871116777963776,232,,labor[leba],True,False,True,11.0,0.0,False,False,labor,673
labor,2206.0,9377.0,526,214,0.9450644969810044,232,,labor,False,False,True,5.0,0.0,False,False,labor,673
名工；動,4468.5,9523.5,1325,191,0.9325605774745344,232,名工動,；,False,True,False,4.0,3.0,False,False,名工；動,673
動賣力，费力,5663.0,9523.5,1154,191,0.8742607619661859,232,動賣力费力,，,False,True,False,6.0,5.0,False,False,動賣力，费力,673
work,2211.5,9641.0,491,202,0.8771469955836211,232,,work,False,False,True,4.0,0.0,False,False,work,673
 The car parts themselves are inexpensive; it's the labor that will cost,3668.5,10052.0,5761,236,0.7171899032592773,232,, The car parts themselves are inexpensive; it's the labor that will cost,False,False,True,72.0,0.0,False,True, The car parts themselves are inexpensive; it's the labor that will cost,673
you.,1022.5,10339.0,423,202,0.9170262241192784,232,,you.,False,False,True,4.0,0.0,False,False,you.,673
汽車零件本身不貴，貴的是工。,2040.0,10592.0,2412,192,0.9108211508719252,232,汽車零件本身不貴貴的是工,，。,False,True,False,14.0,12.0,True,False,汽車零件本身不貴，貴的是工。,673
MP3180,1125.5,315.0,743,202,0.8752378497145272,233,,MP3180,False,False,True,6.0,0.0,False,False,MP3180,673
The truck labored uphill with its heavy load.,2851.5,1063.0,3897,192,0.7980452708434314,233,,The truck labored uphill with its heavy load.,False,False,True,45.0,0.0,False,True,The truck labored uphill with its heavy load.,673
laborious [la borias],1451.5,4944.25,1967,261,0.8674104067843688,233,,laborious [la borias],True,False,True,21.0,0.0,False,False,laborious,674
labor(i) / ous,2348.5,5360.75,1249,262,0.9834825068561012,233,,labor(i) / ous,False,False,True,14.0,0.0,False,False,labor,674
費力的，辛苦的,4931.5,5512.5,1383,225,0.7627476089196956,233,費力的辛苦的,，,False,True,False,7.0,6.0,False,False,費力的，辛苦的,674
work/形容字尾,2748.5,5630.5,1429,191,0.9180745381454471,233,形容字尾,work/,False,True,True,9.0,4.0,False,False,work/形容字尾,674
Fetching water from the stream is a laborious task.,3114.0,6058.0,4446,192,0.9501210032714144,233,,Fetching water from the stream is a laborious task.,False,False,True,51.0,0.0,False,True,Fetching water from the stream is a laborious task.,674
到溪裡打水是很費力的工作。,2000.0,6356.5,2172,157,0.8656560397547816,233,到溪裡打水是很費力的工作,。,False,True,False,13.0,12.0,True,False,到溪裡打水是很費力的工作。,674
oper:work,1120.0,7290.0,1356,322,0.8102851231360331,233,,oper:work,False,False,True,9.0,0.0,False,False,oper:work,674
"cooperate [ko apa,ret]",1520.0,7807.5,2080,225,0.9719736935536312,233,,"cooperate [ko apa,ret]",True,False,True,22.0,0.0,False,False,cooperate,674
合作,4469.0,8201.0,480,248,0.841360472562755,233,合作,,False,True,False,2.0,2.0,False,False,合作,674
co / oper / ate,2354.0,8201.5,1280,225,0.8720479581200861,233,,co / oper / ate,False,False,True,15.0,0.0,False,False,co / oper / ate,674
"cooperate [ko apa,ret]",1520.0,7807.5,2080,225,0.9719736935536312,233,,"cooperate [ko apa,ret]",True,False,True,22.0,0.0,False,False,cooperate,675
合作,4469.0,8201.0,480,248,0.841360472562755,233,合作,,False,True,False,2.0,2.0,False,False,合作,675
co / oper / ate,2354.0,8201.5,1280,225,0.8720479581200861,233,,co / oper / ate,False,False,True,15.0,0.0,False,False,co / oper / ate,675
動,4171.5,8212.5,205,203,0.9691918255147836,233,動,,False,True,False,1.0,1.0,False,False,動,675
together/work/動字尾,2326.0,8465.5,2092,215,0.8635293713926634,233,動字尾,together/work/,False,True,True,17.0,3.0,False,False,together/work/動字尾,675
衍cooperation名合作,4994.5,8493.5,1897,225,0.8936340365275417,233,衍名合作,cooperation,False,True,True,15.0,4.0,False,False,衍cooperation名合作,675
We'll have to cooperate if we wish to succeed.,2954.5,8904.5,4103,191,0.95447571672514,233,,We'll have to cooperate if we wish to succeed.,False,False,True,46.0,0.0,False,True,We'll have to cooperate if we wish to succeed.,675
要想成功，我們就得合作。,1920.0,9174.5,2012,191,0.8610558058413813,233,要想成功我們就得合作,，。,False,True,False,12.0,10.0,False,False,要想成功，我們就得合作。,675
maneuver [m nuv],1502.5,9905.5,2023,191,0.9067185074299356,233,,maneuver [m nuv],True,False,True,16.0,0.0,False,False,maneuver,675
manu / oper,2360.0,10311.0,1132,214,0.8936151660412004,233,,manu / oper,False,False,True,11.0,0.0,False,False,manu / oper,675
maneuver [m nuv],1502.5,9905.5,2023,191,0.9067185074299356,233,,maneuver [m nuv],True,False,True,16.0,0.0,False,False,maneuver,676
manu / oper,2360.0,10311.0,1132,214,0.8936151660412004,233,,manu / oper,False,False,True,11.0,0.0,False,False,manu / oper,676
策略；行動,4737.0,10451.0,1040,202,0.8625794701192442,233,策略行動,；,False,True,False,5.0,4.0,False,False,策略；行動,676
動操控,5760.0,10457.0,662,236,0.8527522350965274,233,動操控,,False,True,False,3.0,3.0,False,False,動操控,676
名,4177.0,10457.0,194,146,0.948525532389148,233,名,,False,True,False,1.0,1.0,False,False,名,676
hand / work,2406.0,10575.0,1040,202,0.9038436480073464,233,,hand / work,False,False,True,11.0,0.0,False,False,hand / work,676
Part2通用學術字：依字根分類,6234.5,208.5,2801,237,0.8618075975840317,234,通用學術字依字根分類,Part2：,False,True,True,16.0,10.0,False,False,Part2通用學術字：依字根分類,676
MP3181,725.5,478.0,811,192,0.8519927141669179,234,,MP3181,False,False,True,6.0,0.0,False,False,MP3181,676
" Through a series of legal maneuvers, the defense lawyer kept her client",3754.25,1265.5,6549,237,0.8314899845167939,234,," Through a series of legal maneuvers, the defense lawyer kept her client",False,False,True,72.0,0.0,False,True," Through a series of legal maneuvers, the defense lawyer kept her client",676
out of jail.,982.5,1569.5,983,237,0.9778738190175692,234,,out of jail.,False,False,True,12.0,0.0,False,False,out of jail.,676
operation [apa refan],1143.0,3099.5,2148,237,0.8435885626797993,234,,operation [apa refan],True,False,True,21.0,0.0,False,False,operation,677
oper / ation,2022.75,3521.0,1170,296,0.8259840751255105,234,,oper / ation,False,False,True,12.0,0.0,False,False,oper / ation,677
名作業；營運；（軍事）行動；開刀,5348.5,3521.5,3131,225,0.8772335953521215,234,名作業營運軍事行動開刀,；；（）；,False,True,False,16.0,11.0,True,False,名作業；營運；（軍事）行動；開刀,677
work/名字尾,2120.0,3791.5,1360,225,0.869527186894547,234,名字尾,work/,False,True,True,8.0,3.0,False,False,work/名字尾,677
行operate動操作；行動；開刀,5119.75,3819.5,2676,237,0.8815207008589785,234,行動操作行動開刀,operate；；,False,True,True,17.0,8.0,False,False,行operate動操作；行動；開刀,677
 Desert Storm was a successful military operation.,2765.5,4247.0,4595,236,0.8765285379953832,234,, Desert Storm was a successful military operation.,False,False,True,50.0,0.0,False,True, Desert Storm was a successful military operation.,677
沙漠風暴是一很成功的軍事行動。,1914.5,4539.5,2869,237,0.943586896253108,234,沙漠風暴是一很成功的軍事行動,。,False,True,False,15.0,14.0,True,False,沙漠風暴是一很成功的軍事行動。,677
opulent [apjalant],983.0,5063.0,1852,270,0.8903658801016439,234,,opulent [apjalant],True,False,True,18.0,0.0,False,False,opulent,677
opul / ent,2034.5,5479.0,983,270,0.8593247047336381,234,,opul / ent,False,False,True,10.0,0.0,False,False,opul / ent,677
形富裕的，豪華的,4617.0,5490.0,1646,224,0.8926711694685345,234,形富裕的豪華的,，,False,True,False,8.0,7.0,False,False,形富裕的，豪華的,677
opulent [apjalant],983.0,5063.0,1852,270,0.8903658801016439,234,,opulent [apjalant],True,False,True,18.0,0.0,False,False,opulent,678
opul / ent,2034.5,5479.0,983,270,0.8593247047336381,234,,opul / ent,False,False,True,10.0,0.0,False,False,opul / ent,678
形富裕的，豪華的,4617.0,5490.0,1646,224,0.8926711694685345,234,形富裕的豪華的,，,False,True,False,8.0,7.0,False,False,形富裕的，豪華的,678
work/形容字尾,2291.5,5754.5,1497,191,0.9616776600778104,234,形容字尾,work/,False,True,True,9.0,4.0,False,False,work/形容字尾,678
opulence名富裕，奢華,4937.5,5793.5,2263,225,0.8700013770284796,234,名富裕奢華,opulence，,False,True,True,14.0,5.0,False,False,opulence名富裕，奢華,678
He lives in an opulent mansion filled with priceless art and antiques.,3634.0,6221.5,6286,225,0.8404302215879602,234,,He lives in an opulent mansion filled with priceless art and antiques.,False,False,True,70.0,0.0,False,True,He lives in an opulent mansion filled with priceless art and antiques.,678
他住的豪宅裡，滿是無價的藝術品與骨董。,2200.0,6508.0,3372,192,0.8428185768367502,234,他住的豪宅裡滿是無價的藝術品與骨董,，。,False,True,False,19.0,17.0,True,False,他住的豪宅裡，滿是無價的藝術品與骨董。,678
表示「姿勢」的字根,4034.0,399.0,4754,574,0.9800669149737116,235,表示姿勢的字根,「」,False,True,False,9.0,7.0,False,False,表示「姿勢」的字根,678
0MP3182,1051.5,1518.5,1005,203,0.9256229107580294,235,,0MP3182,False,False,True,7.0,0.0,False,False,0MP3182,678
"sist (sta, stat, stit): stand, be",2445.5,2205.0,3773,362,0.8952015739771008,235,,"sist (sta, stat, stit): stand, be",False,False,True,33.0,0.0,False,True,sist,678
stability [sta bilat1],1411.5,2756.0,1955,270,0.8275578270691989,235,,stability [sta bilat1],True,False,True,22.0,0.0,False,False,stability,679
sta / abil / ity,2440.0,3189.25,1294,262,0.8740979602714158,235,,sta / abil / ity,False,False,True,16.0,0.0,False,False,sta / abil / ity,679
名穩定,4577.5,3195.0,697,248,0.9157830631364392,235,名穩定,,False,True,False,3.0,3.0,False,False,名穩定,679
stand/able/名字尾,2571.5,3470.5,1875,191,0.8515041111069446,235,名字尾,stand/able/,False,True,True,14.0,3.0,False,False,stand/able/名字尾,679
衍stable形穩定的,5074.5,3498.5,1669,225,0.8102365974780785,235,衍形穩定的,stable,False,True,True,11.0,5.0,False,False,衍stable形穩定的,679
 Stability and progress are two conflicting demands.,3291.5,3932.0,4823,236,0.8611490114250273,235,, Stability and progress are two conflicting demands.,False,False,True,52.0,0.0,False,True, Stability and progress are two conflicting demands.,679
穩定與成長是兩有所抵觸的要求。,2337.0,4235.5,2846,191,0.8395669711370944,235,穩定與成長是兩有所抵觸的要求,。,False,True,False,15.0,14.0,True,False,穩定與成長是兩有所抵觸的要求。,679
constant [kanstont],1445.5,5012.0,1977,192,0.986485170457819,235,,constant [kanstont],True,False,True,19.0,0.0,False,False,constant,679
con / sta / ant,2457.0,5428.0,1326,236,0.8844768788537545,235,,con / sta / ant,False,False,True,15.0,0.0,False,False,con / sta / ant,679
形經常的，恒定的,5085.5,5597.0,1691,236,0.79368469622924,235,形經常的恒定的,，,False,True,False,8.0,7.0,False,False,形經常的，恒定的,679
constant [kanstont],1445.5,5012.0,1977,192,0.986485170457819,235,,constant [kanstont],True,False,True,19.0,0.0,False,False,constant,680
con / sta / ant,2457.0,5428.0,1326,236,0.8844768788537545,235,,con / sta / ant,False,False,True,15.0,0.0,False,False,con / sta / ant,680
形經常的，恒定的,5085.5,5597.0,1691,236,0.79368469622924,235,形經常的恒定的,，,False,True,False,8.0,7.0,False,False,形經常的，恒定的,680
图常數,6440.0,5602.5,698,247,0.8809303733474185,235,图常數,,False,True,False,3.0,3.0,False,False,图常數,680
intensifier/stand/形容字尾,2469.0,5720.5,2560,191,0.8708887335794597,235,形容字尾,intensifier/stand/,False,True,True,22.0,4.0,False,False,intensifier/stand/形容字尾,680
 The thermostat on the air-conditioning keeps the room at a constant,4051.5,6182.0,6343,260,0.8494422563120559,235,, The thermostat on the air-conditioning keeps the room at a constant,False,False,True,68.0,0.0,False,True, The thermostat on the air-conditioning keeps the room at a constant,680
temperature.,1497.0,6491.5,1212,225,0.8816694349539467,235,,temperature.,False,False,True,12.0,0.0,False,False,temperature.,680
空調的溫度調節器室内溫度維持溫。,2520.0,6783.5,3212,157,0.9825840521257416,235,空調的溫度調節器室内溫度維持溫,。,False,True,False,16.0,15.0,True,False,空調的溫度調節器室内溫度維持溫。,680
There are two constants and one variable in this math formula,3806.0,7205.5,5806,191,0.9321255579406472,235,,There are two constants and one variable in this math formula,False,False,True,61.0,0.0,False,True,There are two constants and one variable in this math formula,680
這道數學公式中有兩常數、一變數。,2508.5,7509.5,3211,191,0.8754393447901377,235,這道數學公式中有兩常數一變數,、。,False,True,False,16.0,14.0,True,False,這道數學公式中有兩常數、一變數。,680
constitution [ kansta tjufan],1817.0,8026.75,2744,282,0.9386775778207944,235,,constitution [ kansta tjufan],True,False,True,29.0,0.0,False,False,constitution,681
